vulnerability_id,file_path,cwe_id,fix_commit_hash,fix_commit_message,original_commit_message,vulnerability_type,created_at,repository
commit-311fadeee016177d6f85d3988ad4bb9dc675349e,django/contrib/formtools/templates/formtools/preview.html,CWE-352,8e70cef9b67433edd70935dcc30c621d1e7fc0a0,Fixed #9977 - CsrfMiddleware gets template tag added; session dependency removed; and turned on by default.,Added django.contrib.formtools; including the forced-preview application git-svn-id: http://code.djangoproject.com/svn/django/trunk@4164 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:54,django_security_analysis
commit-9b52f35f35d67d6b4db2206d34320545dc4dd17d,django/contrib/formtools/wizard.py,CWE-352,8e70cef9b67433edd70935dcc30c621d1e7fc0a0,Fixed #9977 - CsrfMiddleware gets template tag added; session dependency removed; and turned on by default.,"Added ""svn:eol-style native"" to every text file in the tree (*.txt; *.html; *.py; *.xml and AUTHORS; etc). Added ""svn:ignore *.pyc"" to some directories in tests/regressiontests/ that were previously missing it. Fixed #6545; #6801. git-svn-id: http://code.djangoproject.com/svn/django/trunk@7294 bcc190cf-cafb-0310-a4f2-bffc1f526a37",CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:55,django_security_analysis
commit-97cb07c3a10ff0e584a260a7ee1001614691eb1d,docs/ref/contrib/formtools/form-wizard.txt,CWE-352,8e70cef9b67433edd70935dcc30c621d1e7fc0a0,Fixed #9977 - CsrfMiddleware gets template tag added; session dependency removed; and turned on by default.,Massive reorganization of the docs. See the new docs online at http://docs.djangoproject.com/. git-svn-id: http://code.djangoproject.com/svn/django/trunk@8506 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:55,django_security_analysis
commit-ff3e1a7d40c783e9df3d38f327548d3ad2edcfab,docs/topics/auth.txt,CWE-352,8e70cef9b67433edd70935dcc30c621d1e7fc0a0,Fixed #9977 - CsrfMiddleware gets template tag added; session dependency removed; and turned on by default.,Fixed #9718 -- Removed a reference to oldforms FormWrapper object in the user authentication docs. git-svn-id: http://code.djangoproject.com/svn/django/trunk@9595 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:56,django_security_analysis
commit-f76cb41251818f9e30c05b672645667776bcc92e,docs/topics/http/middleware.txt,CWE-352,8e70cef9b67433edd70935dcc30c621d1e7fc0a0,Fixed #9977 - CsrfMiddleware gets template tag added; session dependency removed; and turned on by default.,A few minor wording; whitespace; punctuation; and link changes for the middleware documentation. git-svn-id: http://code.djangoproject.com/svn/django/trunk@9833 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:56,django_security_analysis
commit-c85c8f88914cdba05813cc5768377841340bd09d,django/contrib/csrf/middleware.py,CWE-352,71233bcdf3c90098531901da4e380165ed0059d4,Fixed #10884 - more lenient regexp for matching forms in CSRF post-processing,Fixed #7919 -- md5 and sha modules are deprecated since Python 2.5; use hashlib module when available.  Patch from Karen Tracey. git-svn-id: http://code.djangoproject.com/svn/django/trunk@8193 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:57,django_security_analysis
commit-be25b661b1b2179273b886ec45d4b449a9997a8d,django/conf/project_template/settings.py,CWE-352,2d287247308ea5e40214f4564b91b633959902a9,Added CSRF middleware to default settings and updated docs.,Fixed #1998 -- Changed double quotes to single quotes git-svn-id: http://code.djangoproject.com/svn/django/trunk@2980 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:20:57,django_security_analysis
commit-cf37e4624a967f936ecbb5a4eefc9d38ed9d7892,django/db/models/sql/expressions.py,CWE-89,f0a7470e405cb237e8b5676fd10f1ea482787baf,Fixed #10160 -- Modified evaluation of F() expressions to protect against potential SQL injection attacks. Thanks to Ian Kelly for the suggestion and patch.,Fixed #7210 -- Added F() expressions to query language. See the documentation for details on usage. Many thanks to:     * Nicolas Lara; who worked on this feature during the 2008 Google Summer of Code.     * Alex Gaynor for his help debugging and fixing a number of issues.     * Malcolm Tredinnick for his invaluable review notes. git-svn-id: http://code.djangoproject.com/svn/django/trunk@9792 bcc190cf-cafb-0310-a4f2-bffc1f526a37,:SQLNoSQLsinjection,2025-05-14 19:20:58,django_security_analysis
commit-f2582eb972303978a5fa115825a646a230624116,django/core/serializers/base.py,CWE-502,12716794dbcf2e1bf7a07bd18dfc0ae24be4e6f8,Fixed #7350; #7202 -- Fixed serialization for multi-model inheritance; which had multiple problems:  * Serializers were including all superclass fields in their output. Now only local fields are included.  * Implicit OneToOne primary keys were not correctly added to the metamodel; so they were always marked to be serialized; even though they were primary  * Model saving was too aggressive about creating new parent class instances during deserialization. Raw save on a model now skips saving of the parent class.,Fixes #2333 -- Added test fixtures framework. git-svn-id: http://code.djangoproject.com/svn/django/trunk@4659 bcc190cf-cafb-0310-a4f2-bffc1f526a37,deserialization,2025-05-14 19:21:07,django_security_analysis
commit-f69cf70ed813a8cd7e1f963a14ae39103e8d5265,django/contrib/admin/views/decorators.py,CWE-79,41635d2176f7a950498b020f335232ad9f734279,Removed mark_safe from the saved request path on the admin login form. This prevents a potential XSS attack. Formal announcement will be forthcoming.,MERGED MAGIC-REMOVAL BRANCH TO TRUNK. This change is highly backwards-incompatible. Please read http://code.djangoproject.com/wiki/RemovingTheMagic for upgrade instructions. git-svn-id: http://code.djangoproject.com/svn/django/trunk@2809 bcc190cf-cafb-0310-a4f2-bffc1f526a37,XSScross-ssitesscripting,2025-05-14 19:21:12,django_security_analysis
commit-f12e3243326a2b6b0d09206b373b34e028eab25c,django/utils/cache.py,CWE-524,b5224693222a96a42e446e737f40fe9c8a48cf07,Fixed #4071 -- Fixed bug in cache_page decorator; which was setting the wrong header. Thanks; Ionut Ciocirlan (xlotlu) and permon,Fixed #612 - added cache control headers (thanks; hugo) git-svn-id: http://code.djangoproject.com/svn/django/trunk@1020 bcc190cf-cafb-0310-a4f2-bffc1f526a37,,2025-05-14 19:21:19,django_security_analysis
commit-ff46f0fbcf601be73a7f0866986aa96abac79e8e,AUTHORS,CWE-362,6d31e431c3bb09cf386c0fbef169a5307e689775,Fixed #4909 -- Fixed a race condition with middleware initialisation in multi-threaded setups. Thanks; colin@owlfish.com.,Fixed #3394 -- Made min_num_in_admin be respected on new object creation. Patch from torne-django@wolfpuppy.org.uk. git-svn-id: http://code.djangoproject.com/svn/django/trunk@4500 bcc190cf-cafb-0310-a4f2-bffc1f526a37,racescondition,2025-05-14 19:21:23,django_security_analysis
commit-c9032ab07f3694f3ae7da9b0017b764248ce28c9,django/core/serializers/python.py,CWE-502,febe05b9eff84ab1d1ec2af61f6cd8337422731a,Fixed #2921: deserialization no longer failes on NULL primary keys.  Thanks; mir@noris.de.,Added a JSON serializer; a few more tests; and a couple more lines of docs. git-svn-id: http://code.djangoproject.com/svn/django/trunk@3237 bcc190cf-cafb-0310-a4f2-bffc1f526a37,deserialization,2025-05-14 19:21:33,django_security_analysis
commit-8eecb95ec8824f8e6ce89fa7a96e094db906a0f5,django/contrib/csrf/middleware.py,CWE-352,c26553c4f91a2a0ac1ca8d173888c414fc9cecda,Fixed #1827 - added 'id' attribute to generated CSRF hidden field.  Good call; Ian Holsman.,Added CsrfMiddleware to contrib; and documentation. git-svn-id: http://code.djangoproject.com/svn/django/trunk@2868 bcc190cf-cafb-0310-a4f2-bffc1f526a37,CSRFcross-ssitesrequestsforgery,2025-05-14 19:21:51,django_security_analysis
commit-f71f8546283dbdf698c7578f8f9154045c84f9e7,django/core/template/defaulttags.py,CWE-697,ac91a22ec2d98675d5700acd602d68fd04b3fd86,Fixed bug in [1443] -- a decorator call was left in,Fixed #626 -- Moved template modules to django.core.template package. django.core.template_loader is deprecated; in favor of django.core.template.loader. git-svn-id: http://code.djangoproject.com/svn/django/trunk@867 bcc190cf-cafb-0310-a4f2-bffc1f526a37,,2025-05-14 19:22:23,django_security_analysis
commit-d228bdfb9e29cea0a2d6fc27bec3604068dc0bd1,shell/browser/ui/cocoa/electron_inspectable_web_contents_view.mm,CWE-362,c8a3a00017d5eaca4e017a22d63acaebeb1e24d4,fix: race condition where webContents can be nullptr during re-focus and a multi-window close sequence (#33063),gfx::NativeView is no longer NSView on mac https://chromium-review.googlesource.com/c/1270343,racescondition,2025-05-14 16:52:58,electron_security_analysis
commit-c9fbde321c5595430fa869774f4bb942470e9221,atom/browser/api/atom_api_desktop_capturer.cc,CWE-362,77a49460699fb4683fb72cd27fa6bb1b02239d89,refactor: rewire the desktop capturer API to remove race conditions (#18029),Implement desktop capture API on OS X.,racescondition,2025-05-14 16:53:01,electron_security_analysis
commit-1f458eb17701ee58845e03be639dd9420a697f76,spec/api-debugger-spec.js,CWE-362,28b150f6dc71fd8229e9e26d850a5bbd3281d62b,test: fix race condition in debugger spec (#17091),feat: promisify debugger.sendCommand() (#16861) * remove duplicate entry for desktopCapturer.getSources * feat: promisify debugger.sendCommand,racescondition,2025-05-14 16:53:02,electron_security_analysis
commit-ff5081816f77549ab35f1fd64829a016752e4318,spec/api-web-contents-spec.js,CWE-362,932ffdc1e16e69bebbfb715a88567cf14aa4c7a4,test: fix a possible race condition in sendInputEvent test (#15530),Remove unneeded done call,racescondition,2025-05-14 16:53:04,electron_security_analysis
commit-ff1b7d18f6499b73803ccee69037fb3b4b8bebf4,lib/renderer/api/remote.js,CWE-502,b499d57cfdfd3ee52312d2a8cbe3373bb4d77ceb,refactor: use error-utils for remote exception serialization / deserialization (#14788),Cleanup the code determining value's type,deserialization,2025-05-14 16:53:05,electron_security_analysis
commit-fa2bfd3ff55dd1ad39e0669048a8dfa58285dabf,lib/browser/api/web-contents.js,CWE-362,ad9e64d086d8a5d12a046b6a38ed54d371068ee2,fix: remove race condition for executeJavaScript (#13691),Add Math.ceil to pageSize.height and pageSize.width to printToPDF() options to prevent error on display.,racescondition,2025-05-14 16:53:06,electron_security_analysis
commit-f974a6bda9a32487bb021cb6ec221f5100a770c1,atom/browser/api/atom_api_web_contents.h,CWE-362,0ac883c6d4d268d300f2ceba13946ce70e17e138,Remove the race condition between new process creation and context release (#12342),browser: make destruction of webContents async,racescondition,2025-05-14 16:53:07,electron_security_analysis
commit-fbb8e61958c8950455883e2a4ae12088ba030a12,atom/common/options_switches.h,CWE-362,0ac883c6d4d268d300f2ceba13946ce70e17e138,Remove the race condition between new process creation and context release (#12342),"Replace ""Url"" in API names with ""URL""",racescondition,2025-05-14 16:53:08,electron_security_analysis
commit-6b5bd3b6ceb9457b091171bbde40700be71c66dd,lib/browser/rpc-server.js,CWE-362,0ac883c6d4d268d300f2ceba13946ce70e17e138,Remove the race condition between new process creation and context release (#12342),"Fix how rpc-server releases references after page reload In addition to listening for ""render-view-deleted""; listen for ""ELECTRON_BROWSER_CONTEXT_RELEASE"" synchronous message; which is sent by the remote module when the page is about to be navigated. This is required to allow child windows running in the same renderer to correctly manage remote object references; since `render-view-deleted` is only called when the renderer exits. Close #9387",racescondition,2025-05-14 16:53:08,electron_security_analysis
commit-96d53d279ec79bcd86e53b7f1aeb840ca32774c5,atom/browser/net/js_asker.cc,CWE-362,b2cef31bc00a0d7278cb6a1e2ee74f85da1e8c38,"Revert ""Fix race condition when calling JsAsker::BeforeStartInUI""",Initial implementation of new protocol API,racescondition,2025-05-14 16:53:12,electron_security_analysis
commit-958658513c0b33aa90694ec2797c995526e5555a,atom/browser/ui/win/taskbar_host.cc,CWE-120,4013b652ff1e0cab465b2319b6521be799a825f4,:checkered_flag::bug: Buffer overflows in tooltips,Refactor code in taskbarHost,buffersoverflow,2025-05-14 16:53:14,electron_security_analysis
commit-de016e72a57fb50622ace268f80310459406ae28,script/lib/config.py,CWE-362,8a6ba7c49ff5a897d736dd20923d12d7ac327973,Update libchromiumcontent for race condition fix,win: Build with the arch chosen by user,racescondition,2025-05-14 16:53:17,electron_security_analysis
commit-709563c09047924b79d714402b86ab8cf772bc5e,browser/net/atom_url_request_context_getter.cc,CWE-362,3576c6d2ffa5622d8d596caedd1805582966190a,Fix race condition when initializing request context getter.,Set proxy service at the right place.,racescondition,2025-05-14 16:53:17,electron_security_analysis
commit-f95dbc28fdb483dbd45b436386cf0db77322eb43,package.json,CWE-22,82de4de5ab92e8237d713285104e4b8452927352,examples: fix path traversal in downloads example,build: should@13.2.3,pathstraversal,2025-05-14 19:39:46,express_security_analysis
commit-ff0384e610b6fa30f97ddaa6f30c19d14cad459d,package.json,CWE-362,58f2057ba7771b999816b739c7f20598abde8393,revert cookie signature change causing session race conditions,update cookie module,racescondition,2025-05-14 19:39:50,express_security_analysis
commit-ade490514dd6d83adc7610f69f9c4cd68df47110,tests/flask_tests.py,CWE-79,9f6bc93e4de36fc209eb1203845e9505df1ca379,Fixed XSS problem by escaping all slashes in JSON.,Fixed a security problem caused by changed simplejson semantics. Notice: this was never in a release version of Flask.,XSScross-ssitesscripting,2025-05-14 19:12:45,flask_security_analysis
commit-feef6333b1bfbf35219f1fb465a474dec8c8d2ee,REFERENCES.md,CWE-79,7786bda494c3ea15fe4fa42293bd8b59eca3794e,Fix a typo in Restful XSS code fix challenge (#2161),Add OWASP Stammtisch Karlsruhe meeting [ci skip],XSScross-ssitesscripting,2025-05-14 07:49:45,juice_shop_security_analysis
commit-5f1746fe9e6a68bd60bdcdf8509d22e9ebf9804f,data/static/codefixes/restfulXssChallenge.info.yml,CWE-79,7786bda494c3ea15fe4fa42293bd8b59eca3794e,Fix a typo in Restful XSS code fix challenge (#2161),"Add info file for ""API-only XSS"" coding challenge (also adds neutral lines)",XSScross-ssitesscripting,2025-05-14 07:49:45,juice_shop_security_analysis
commit-ed540c3c9dcf28786808919fe43705c1084daad9,data/static/i18n/en.json,CWE-79,7786bda494c3ea15fe4fa42293bd8b59eca3794e,Fix a typo in Restful XSS code fix challenge (#2161),Update URL in product description,XSScross-ssitesscripting,2025-05-14 07:49:46,juice_shop_security_analysis
commit-d34780d1400a0db3b80e31897288954c7a400a17,Dockerfile,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,Update Dockerfile,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:47,juice_shop_security_analysis
commit-fc76f22b951538da0e550ef511e94fa58a4a06aa,data/static/i18n/ar_SA.json,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,New translations en.json (Arabic) [ci skip] Signed-off-by: Björn Kimminich <bjoern.kimminich@gmx.de>,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:48,juice_shop_security_analysis
commit-f9be4400e0791d0efe0b8b8ba3235dd7b1a5a75d,data/static/i18n/az_AZ.json,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,New translations en.json (Azerbaijani) [ci skip] Signed-off-by: Björn Kimminich <bjoern.kimminich@gmx.de>,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:48,juice_shop_security_analysis
commit-ffcff97791549efe5499ec8f6424b4bf55a024a9,data/static/i18n/bg_BG.json,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,New translations en.json (Bulgarian) [ci skip] Signed-off-by: Björn Kimminich <bjoern.kimminich@gmx.de>,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:48,juice_shop_security_analysis
commit-fe953b0c291e59ec551a51db053eb71fdfd1dc3c,data/static/i18n/ca_ES.json,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,New translations en.json (Catalan) [ci skip] Signed-off-by: Björn Kimminich <bjoern.kimminich@gmx.de>,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:49,juice_shop_security_analysis
commit-fd35e4a829141fd750a9d7d3731508c6e236b6e3,data/static/i18n/cs_CZ.json,CWE-352,5bf818c0d08503b46f77bd14c8205de064075fe1,Extend CSRF challenge hint with browser recommendation,New translations en.json (Czech) [ci skip] Signed-off-by: Björn Kimminich <bjoern.kimminich@gmx.de>,CSRFcross-ssitesrequestsforgery,2025-05-14 07:49:49,juice_shop_security_analysis
